Dataset,family_id,individual_id,lat1_obs,long1_obs,city1_obs,country1_obs,lat2_obs,long2_obs,city2_obs,country2_obs,#,Northeast Asian,Mediterranean,Southern African,Southwest Asian,Native American,Oceanian,Southeast Asia,Northern European,Subsaharan African,ClosestPop_prd,Lat_pred,Long_pred
Gladstein2019_343AJ,Lithuania-Poland_GRC10041988,Lithuania-Poland_GRC10041988,54.6834,25.3166,Vilnius,Lithuania,52.25,21.0,Warsaw,Poland,617,"0,028149","0,526277",1E-05,"0,237474","0,011752","0,005417","0,017998","0,150222","0,022701",Turk_2,"39,5666","37,9385"
Gladstein2019_343AJ,Lithuania-Poland_GRC10044615,Lithuania-Poland_GRC10044615,54.6834,25.3166,Vilnius,Lithuania,52.25,21.0,Warsaw,Poland,618,"0,026338","0,506023","0,005179","0,2379","0,00451","0,018501","0,015937","0,16917","0,016442",Turk_2,"41,8056","36,8026"
Gladstein2019_343AJ,Lithuania-Poland_GRC10046609,Lithuania-Poland_GRC10046609,54.6834,25.3166,Vilnius,Lithuania,52.25,21.0,Warsaw,Poland,619,"0,018433","0,528923","0,006305","0,242031","0,005252",1E-05,"0,02212","0,152085","0,024841",Turk_2,"39,3961","38,2117"
Gladstein2019_343AJ,Lithuania-Poland_GRC11051949,Lithuania-Poland_GRC11051949,54.6834,25.3166,Vilnius,Lithuania,52.25,21.0,Warsaw,Poland,620,"0,035094","0,510398","0,003923","0,24371","0,007681","0,004757","0,008379","0,162439","0,023619",Turk_2,"41,4118","38,132"
Gladstein2019_343AJ,Lithuania-Poland_GRC11055035,Lithuania-Poland_GRC11055035,54.6834,25.3166,Vilnius,Lithuania,52.25,21.0,Warsaw,Poland,621,"0,02394","0,508649","0,010131","0,252239","0,003151","0,00595","0,026224","0,151145","0,018571",Turk_2,"40,4633","38,5106"
Gladstein2019_343AJ,Lithuania-Poland_GRC11059358,Lithuania-Poland_GRC11059358,54.6834,25.3166,Vilnius,Lithuania,52.25,21.0,Warsaw,Poland,622,"0,020967","0,5242","0,003546","0,234055","0,007987","0,004268","0,020868","0,157716","0,026393",Turk_2,"39,7932","37,2459"
Gladstein2019_343AJ,Lithuania-Poland_GRC11066388,Lithuania-Poland_GRC11066388,54.6834,25.3166,Vilnius,Lithuania,52.25,21.0,Warsaw,Poland,623,"0,023507","0,524141","0,007376","0,256889","0,016637","0,003153","0,010841","0,145262","0,012193",Turk_2,"40,113","40,1782"
Gladstein2019_343AJ,Lithuania-Poland_GRC11071050,Lithuania-Poland_GRC11071050,54.6834,25.3166,Vilnius,Lithuania,52.25,21.0,Warsaw,Poland,624,"0,006433","0,525876","0,003441","0,245327","0,015321","0,006383","0,018883","0,15494","0,023397",Turk_2,"39,592","38,0995"
Gladstein2019_343AJ,Lithuania-Russia_GRC019221,Lithuania-Russia_GRC019221,54.6834,25.3166,Vilnius,Lithuania,55.7522,37.6155,Moscow,Russia,625,"0,040581","0,507767",1E-05,"0,221449","0,009209","0,005403","0,011909","0,167312","0,036361",Turk_2,"41,2042","36,0375"
Gladstein2019_343AJ,Lithuania-Russia_GRC10042152,Lithuania-Russia_GRC10042152,54.6834,25.3166,Vilnius,Lithuania,55.7522,37.6155,Moscow,Russia,626,"0,013221","0,505851","0,006563","0,240097","0,013495","0,007475","0,031929","0,166914","0,014456",Turk_2,"41,7603","37,0272"
Gladstein2019_343AJ,Lithuania-Russia_GRC10046510,Lithuania-Russia_GRC10046510,54.6834,25.3166,Vilnius,Lithuania,55.7522,37.6155,Moscow,Russia,627,"0,018105","0,508879","0,002123","0,248027","0,008731","0,00902","0,013476","0,161012","0,030628",Turk_2,"40,8134","37,7185"
Gladstein2019_343AJ,Lithuania-Russia_GRC10046817,Lithuania-Russia_GRC10046817,54.6834,25.3166,Vilnius,Lithuania,55.7522,37.6155,Moscow,Russia,628,"0,021249","0,517869",1E-05,"0,247312","0,003416","0,008977","0,008756","0,173965","0,018445",Turk_2,"41,7582","37,2442"
Gladstein2019_343AJ,Lithuania-Russia_GRC11058049,Lithuania-Russia_GRC11058049,54.6834,25.3166,Vilnius,Lithuania,55.7522,37.6155,Moscow,Russia,629,"0,016545","0,525714",1E-05,"0,260827","0,004843","0,003659","0,032259","0,141687","0,014456",Turk_2,"39,843","40,4496"
Gladstein2019_343AJ,Lithuania-Russia_GRC11058052,Lithuania-Russia_GRC11058052,54.6834,25.3166,Vilnius,Lithuania,55.7522,37.6155,Moscow,Russia,630,"0,028252","0,508957","0,012548","0,24057","0,010052","0,013487","0,01414","0,164249","0,007744",Turk_2,"41,5658","37,6385"
Gladstein2019_343AJ,Lithuania-Ukraine_GRC000432,Lithuania-Ukraine_GRC000432,54.6834,25.3166,Vilnius,Lithuania,50.4334,30.5166,Kiev,Ukraine,631,"0,014438","0,476836","0,011463","0,230372","0,010616","0,010399","0,029679","0,215441","0,000756",Romania_2,"43,4268","26,2866"
Gladstein2019_343AJ,Lithuania-Ukraine_GRC010930,Lithuania-Ukraine_GRC010930,54.6834,25.3166,Vilnius,Lithuania,50.4334,30.5166,Kiev,Ukraine,632,"0,016043","0,517005","0,002607","0,246252","0,019621","0,017319","0,0148","0,158786","0,007566",Turk_2,"40,7677","38,0822"
Gladstein2019_343AJ,Lithuania-Ukraine_GRC025455,Lithuania-Ukraine_GRC025455,54.6834,25.3166,Vilnius,Lithuania,50.4334,30.5166,Kiev,Ukraine,633,"0,020602","0,53903","0,010417","0,231612","0,007311","0,000156","0,025766","0,145224","0,019882",Turk_2,"38,4095","37,9722"
Gladstein2019_343AJ,Lithuania-Ukraine_GRC028802,Lithuania-Ukraine_GRC028802,54.6834,25.3166,Vilnius,Lithuania,50.4334,30.5166,Kiev,Ukraine,634,"0,026293","0,514673",1E-05,"0,242214","0,009339","0,004474","0,025421","0,159085","0,018492",Turk_2,"40,7008","37,7622"
Gladstein2019_343AJ,Lithuania-Ukraine_GRC10035758,Lithuania-Ukraine_GRC10035758,54.6834,25.3166,Vilnius,Lithuania,50.4334,30.5166,Kiev,Ukraine,635,"0,02833","0,529804","0,010531","0,234605","0,009765","0,005744","0,025689","0,149938","0,005594",Turk_2,"40,1875","38,4709"
Gladstein2019_343AJ,Lithuania-Ukraine_GRC11066182,Lithuania-Ukraine_GRC11066182,54.6834,25.3166,Vilnius,Lithuania,50.4334,30.5166,Kiev,Ukraine,636,"0,012855","0,501728",1E-05,"0,257374","0,013745","0,004067","0,017086","0,159256","0,033878",Turk_2,"41,4287","38,8042"
Gladstein2019_343AJ,Lithuania-Ukraine_GRC11066200,Lithuania-Ukraine_GRC11066200,54.6834,25.3166,Vilnius,Lithuania,50.4334,30.5166,Kiev,Ukraine,637,"0,028594","0,483469",1E-05,"0,249924","0,020286","0,01491","0,028913","0,158885","0,01501",Turk_2,"41,6696","38,4763"
Gladstein2019_343AJ,Moldova-Belarus_GRC10043040,Moldova-Belarus_GRC10043040,47.005,28.8577,Chisinau,Moldova,53.9,27.5666,Minsk,Belarus,638,"0,024714","0,49706","0,018744","0,248462","0,012678","0,016632","0,018455","0,157811","0,005444",Turk_2,"41,4269","38,3921"
Gladstein2019_343AJ,Moldova-Lithuania_GRC10040787,Moldova-Lithuania_GRC10040787,47.005,28.8577,Chisinau,Moldova,54.6834,25.3166,Vilnius,Lithuania,639,"0,035418","0,513566","0,016454","0,243939","0,006227","9,7E-05","0,00524","0,163581","0,015477",Turk_2,"41,4532","38,1771"
Gladstein2019_343AJ,Moldova-Poland_GRC10037142,Moldova-Poland_GRC10037142,47.005,28.8577,Chisinau,Moldova,52.25,21.0,Warsaw,Poland,640,"0,018553","0,515559","0,007999","0,241101","0,013206","0,005308","0,025891","0,158666","0,013718",Turk_2,"40,7236","37,7185"
Gladstein2019_343AJ,Moldova-Russia_GRC10032925,Moldova-Russia_GRC10032925,47.005,28.8577,Chisinau,Moldova,55.7522,37.6155,Moscow,Russia,641,"0,014094","0,528445",1E-05,"0,241797","0,014005",1E-05,"0,022194","0,145751","0,033693",Turk_2,"38,4137","37,918"
Gladstein2019_343AJ,Poland-Austria_GRC11054854,Poland-Austria_GRC11054854,52.25,21.0,Warsaw,Poland,48.2,16.3666,Vienna,Austria,658,"0,019588","0,515659","0,005044","0,243641","0,010064","0,007296","0,017758","0,159598","0,021352",Turk_2,"40,6879","37,7843"
Gladstein2019_343AJ,Poland-Austria_GRC11058947,Poland-Austria_GRC11058947,52.25,21.0,Warsaw,Poland,48.2,16.3666,Vienna,Austria,659,"0,004393","0,517196","0,000259","0,236261","0,021804","0,011617","0,021291","0,158611","0,028569",Turk_2,"39,9616","36,9219"
Gladstein2019_343AJ,Poland-Belarus_GRC10039694,Poland-Belarus_GRC10039694,52.25,21.0,Warsaw,Poland,53.9,27.5666,Minsk,Belarus,660,"0,022584","0,508113","0,004042","0,262728","0,021368","0,002197","0,009989","0,144173","0,024807",Turk_2,"40,3314","39,8213"
Gladstein2019_343AJ,Poland-Germany_GRC000528,Poland-Germany_GRC000528,52.25,21.0,Warsaw,Poland,52.5218,13.4015,Berlin,Germany,661,"0,020151","0,514562","0,007893","0,230048","0,013001","0,007206","0,00801","0,177497","0,021631",Romania_2,"42,4822","31,9326"
Gladstein2019_343AJ,Poland-Germany_GRC11066192,Poland-Germany_GRC11066192,52.25,21.0,Warsaw,Poland,52.5218,13.4015,Berlin,Germany,662,"0,024796","0,446497","0,010616","0,226293","0,007236",1E-05,"0,027658","0,253678","0,003216",Romania_2,"43,7124","25,2136"
Gladstein2019_343AJ,Poland-Hungary_GRC013145,Poland-Hungary_GRC013145,52.25,21.0,Warsaw,Poland,47.5,19.0833,Budapest,Hungary,663,"0,005711","0,541167","0,005046","0,240319","0,01247","0,0034","0,016245","0,148248","0,027395",Turk_2,"38,2876","38,284"
Gladstein2019_343AJ,Poland-Hungary_GRC018930,Poland-Hungary_GRC018930,52.25,21.0,Warsaw,Poland,47.5,19.0833,Budapest,Hungary,664,"0,029891","0,507072","0,003641","0,222422","0,006103","0,019833","0,010996","0,167415","0,032627",Turk_2,"41,2359","35,7792"
Gladstein2019_343AJ,Poland-Hungary_GRC020064,Poland-Hungary_GRC020064,52.25,21.0,Warsaw,Poland,47.5,19.0833,Budapest,Hungary,665,"0,017051","0,531097",1E-05,"0,22726","0,016709","0,020348","0,020176","0,147959","0,01939",Turk_2,"38,649","37,3257"
Gladstein2019_343AJ,Poland-Hungary_GRC027271,Poland-Hungary_GRC027271,52.25,21.0,Warsaw,Poland,47.5,19.0833,Budapest,Hungary,666,"0,006249","0,536607","0,013786","0,245873","0,015218",1E-05,"0,01499","0,148947","0,018321",Turk_2,"38,7939","38,5883"
Gladstein2019_343AJ,Poland-Hungary_GRC11051654,Poland-Hungary_GRC11051654,52.25,21.0,Warsaw,Poland,47.5,19.0833,Budapest,Hungary,667,"0,018342","0,542896","0,009019","0,233183","0,02186","0,003967","0,009226","0,148472","0,013035",Turk_2,"38,6796","38,1382"
Gladstein2019_343AJ,Poland-Hungary_GRC11056621,Poland-Hungary_GRC11056621,52.25,21.0,Warsaw,Poland,47.5,19.0833,Budapest,Hungary,668,"0,019739","0,508047",1E-05,"0,232983","0,021465","0,013128","0,000234","0,171878","0,032518",Turk_2,"41,4038","35,7561"
Gladstein2019_343AJ,Poland-Latvia_GRC000936,Poland-Latvia_GRC000936,52.25,21.0,Warsaw,Poland,56.95,24.1,Riga,Latvia,669,"0,029419","0,52564",1E-05,"0,24547","0,001937","0,00253","0,024497","0,150335","0,020162",Turk_2,"40,1717","38,6975"
Gladstein2019_343AJ,Poland-Latvia_GRC10041100,Poland-Latvia_GRC10041100,52.25,21.0,Warsaw,Poland,56.95,24.1,Riga,Latvia,670,"0,008843","0,527359","0,004486","0,233172","0,014536","0,024658","0,022561","0,148003","0,016383",Turk_2,"39,3565","37,9844"
Gladstein2019_343AJ,Poland-Latvia_GRC10041101,Poland-Latvia_GRC10041101,52.25,21.0,Warsaw,Poland,56.95,24.1,Riga,Latvia,671,"0,019549","0,510859","0,000705","0,233441","0,014543","0,011812","0,028529","0,160417","0,020145",Turk_2,"40,8885","37,0216"
Gladstein2019_343AJ,Poland-Lithuania_GRC029981,Poland-Lithuania_GRC029981,52.25,21.0,Warsaw,Poland,54.6834,25.3166,Vilnius,Lithuania,672,"0,035891","0,49715","0,006149","0,251268","0,007422","0,007827","0,018871","0,159798","0,015623",Turk_2,"41,3035","38,4462"
Gladstein2019_343AJ,Poland-Lithuania_GRC10042585,Poland-Lithuania_GRC10042585,52.25,21.0,Warsaw,Poland,54.6834,25.3166,Vilnius,Lithuania,673,"0,02141","0,553988","0,003404","0,232079","0,00992","7,8E-05","0,016967","0,140897","0,021257",Turk_2,"37,522","38,9651"
Gladstein2019_343AJ,Poland-Lithuania_GRC11049750,Poland-Lithuania_GRC11049750,52.25,21.0,Warsaw,Poland,54.6834,25.3166,Vilnius,Lithuania,674,"0,00854","0,541659",1E-05,"0,234991","0,007775","0,003935","0,035304","0,143961","0,023826",Turk_2,"38,161","38,1839"
Gladstein2019_343AJ,Poland-Lithuania_GRC11059688,Poland-Lithuania_GRC11059688,52.25,21.0,Warsaw,Poland,54.6834,25.3166,Vilnius,Lithuania,675,"0,011845","0,545621","0,008362","0,236562","0,007444","0,008864","0,025645","0,14733","0,008327",Turk_2,"38,7082","38,5618"
Gladstein2019_343AJ,Poland-Lithuania_GRC11066166,Poland-Lithuania_GRC11066166,52.25,21.0,Warsaw,Poland,54.6834,25.3166,Vilnius,Lithuania,676,"0,022786","0,526778",1E-05,"0,246198","0,013396","0,005243","0,015466","0,142974","0,027148",Turk_2,"38,7876","39,1041"
Gladstein2019_343AJ,Poland-Lithuania_GRC11066277,Poland-Lithuania_GRC11066277,52.25,21.0,Warsaw,Poland,54.6834,25.3166,Vilnius,Lithuania,677,"0,018521","0,5252","0,013585","0,213546","0,011856","0,003904","0,028468","0,157932","0,026988",Turk_2,"39,0132","35,8449"
Gladstein2019_343AJ,Poland-Romania_GRC000958,Poland-Romania_GRC000958,52.25,21.0,Warsaw,Poland,44.4334,26.0999,Bucharest,Romania,678,"0,010932","0,545537",1E-05,"0,244885","0,014984","0,011031","0,010138","0,143454","0,019027",Turk_2,"38,4917","39,0812"
Gladstein2019_343AJ,Poland-Romania_GRC004691,Poland-Romania_GRC004691,52.25,21.0,Warsaw,Poland,44.4334,26.0999,Bucharest,Romania,679,"0,02709","0,524736","0,006729","0,255669","0,002738",1E-05,"0,025813","0,1399","0,017316",Turk_2,"39,4889","40,2642"
Gladstein2019_343AJ,Poland-Romania_GRC030052,Poland-Romania_GRC030052,52.25,21.0,Warsaw,Poland,44.4334,26.0999,Bucharest,Romania,680,"0,023819","0,505445",1E-05,"0,242695","0,001509","0,005045","0,03576","0,153327","0,032391",Turk_2,"40,584","37,9745"
Gladstein2019_343AJ,Poland-Romania_GRC10034271,Poland-Romania_GRC10034271,52.25,21.0,Warsaw,Poland,44.4334,26.0999,Bucharest,Romania,681,"0,022919","0,527548","0,004758","0,24071","0,008217","0,007824","0,017318","0,165328","0,005379",Turk_2,"40,8064","37,5781"
Gladstein2019_343AJ,Poland-Romania_GRC10041863,Poland-Romania_GRC10041863,52.25,21.0,Warsaw,Poland,44.4334,26.0999,Bucharest,Romania,682,"0,02191","0,510536",1E-05,"0,223996","0,010308","0,00727","0,03409","0,162856","0,029025",Turk_2,"40,9766","36,3701"
Gladstein2019_343AJ,Poland-Romania_GRC10043669,Poland-Romania_GRC10043669,52.25,21.0,Warsaw,Poland,44.4334,26.0999,Bucharest,Romania,683,"0,014313","0,528551","0,005193","0,225303","0,013084","0,008649","0,027376","0,141853","0,035677",Turk_2,"37,8033","37,2316"
Gladstein2019_343AJ,Poland-Romania_GRC11060940,Poland-Romania_GRC11060940,52.25,21.0,Warsaw,Poland,44.4334,26.0999,Bucharest,Romania,684,"0,019916","0,514361","0,000416","0,241744","0,017065","0,012357","0,021124","0,150827","0,022189",Turk_2,"40,3977","38,1998"
Gladstein2019_343AJ,Poland-Russia_GRC001558,Poland-Russia_GRC001558,52.25,21.0,Warsaw,Poland,55.7522,37.6155,Moscow,Russia,685,"0,012076","0,501672","0,006473","0,240735","0,018285","0,013428","0,018519","0,164713","0,0241",Turk_2,"41,7618","37,2093"
Gladstein2019_343AJ,Poland-Russia_GRC013246,Poland-Russia_GRC013246,52.25,21.0,Warsaw,Poland,55.7522,37.6155,Moscow,Russia,686,"0,019914","0,498929","0,004271","0,242012","0,013804","0,014063","0,023494","0,162633","0,020881",Turk_2,"41,6343","37,5421"
Gladstein2019_343AJ,Poland-Russia_GRC029265,Poland-Russia_GRC029265,52.25,21.0,Warsaw,Poland,55.7522,37.6155,Moscow,Russia,687,"0,026678","0,493035","0,001182","0,248426","0,007838","0,007088","0,024161","0,16722","0,024372",Turk_2,"41,7675","37,5366"
Gladstein2019_343AJ,Poland-Russia_GRC10038182,Poland-Russia_GRC10038182,52.25,21.0,Warsaw,Poland,55.7522,37.6155,Moscow,Russia,688,"0,022269","0,523079","0,00196","0,242151","0,008628",1E-05,"0,024967","0,15308","0,023854",Turk_2,"40,2813","38,3521"
Gladstein2019_343AJ,Poland-Russia_GRC10042717,Poland-Russia_GRC10042717,52.25,21.0,Warsaw,Poland,55.7522,37.6155,Moscow,Russia,689,"0,035789","0,531391","0,01024","0,241857","0,001881",1E-05,"0,026521","0,146002","0,006309",Turk_2,"40,0731","39,85"
Gladstein2019_343AJ,Poland-Russia_GRC10047971,Poland-Russia_GRC10047971,52.25,21.0,Warsaw,Poland,55.7522,37.6155,Moscow,Russia,690,"0,019598","0,511235","0,004981","0,255483","0,012077","0,002651","0,022529","0,149984","0,021463",Turk_2,"40,4232","39,7394"
Gladstein2019_343AJ,Poland-Russia_GRC11057868,Poland-Russia_GRC11057868,52.25,21.0,Warsaw,Poland,55.7522,37.6155,Moscow,Russia,691,"0,03389","0,533619",1E-05,"0,250688","0,010889","0,005568","0,018495","0,135539","0,011302",Turk_2,"39,3627","40,3644"
Gladstein2019_343AJ,Poland-Slovakia_GRC024983,Poland-Slovakia_GRC024983,52.25,21.0,Warsaw,Poland,48.15,17.117,Bratislava,Slovakia,692,"0,024824","0,528973","0,001285","0,236031","0,00109","0,009048","0,010428","0,155948","0,032373",Turk_2,"38,8906","37,1622"
Gladstein2019_343AJ,Poland-Slovakia_GRC10043786,Poland-Slovakia_GRC10043786,52.25,21.0,Warsaw,Poland,48.15,17.117,Bratislava,Slovakia,693,"0,007909","0,516558","0,005792","0,231006","0,016884","0,009978","0,022023","0,17236","0,017492",Turk_2,"41,3242","35,6342"
Gladstein2019_343AJ,Poland-Ukraine_GRC002165,Poland-Ukraine_GRC002165,52.25,21.0,Warsaw,Poland,50.4334,30.5166,Kiev,Ukraine,694,"0,018033","0,500265",1E-05,"0,248373","0,001328","0,014546","0,015632","0,167024","0,034789",Turk_2,"41,7547","37,5939"
Gladstein2019_343AJ,Poland-Ukraine_GRC010971,Poland-Ukraine_GRC010971,52.25,21.0,Warsaw,Poland,50.4334,30.5166,Kiev,Ukraine,695,"0,02958","0,523546",1E-05,"0,247483",1E-05,1E-05,"0,031651","0,151418","0,016292",Turk_2,"40,2749","38,6812"
Gladstein2019_343AJ,Poland-Ukraine_GRC011794,Poland-Ukraine_GRC011794,52.25,21.0,Warsaw,Poland,50.4334,30.5166,Kiev,Ukraine,696,"0,012525","0,503979","0,004489","0,252498","0,008865","0,007157","0,020151","0,178776","0,011559",Turk_2,"42,1003","36,1422"
Gladstein2019_343AJ,Poland-Ukraine_GRC027471,Poland-Ukraine_GRC027471,52.25,21.0,Warsaw,Poland,50.4334,30.5166,Kiev,Ukraine,697,"0,029376","0,509042","0,00789","0,249127","0,01111","0,007977","0,005565","0,156592","0,023322",Turk_2,"41,212","38,7178"
Gladstein2019_343AJ,Poland-Ukraine_GRC10040393,Poland-Ukraine_GRC10040393,52.25,21.0,Warsaw,Poland,50.4334,30.5166,Kiev,Ukraine,698,"0,030244","0,518293","0,006251","0,225471","0,003145","0,022976","0,007601","0,160485","0,025535",Turk_2,"40,7321","37,0005"
Gladstein2019_343AJ,Poland-Ukraine_GRC10041788,Poland-Ukraine_GRC10041788,52.25,21.0,Warsaw,Poland,50.4334,30.5166,Kiev,Ukraine,699,"0,02229","0,532558","0,010891","0,227854","0,012972",1E-05,"0,0273","0,153909","0,012217",Turk_2,"39,569","37,5768"
Gladstein2019_343AJ,Poland-Ukraine_GRC11060491,Poland-Ukraine_GRC11060491,52.25,21.0,Warsaw,Poland,50.4334,30.5166,Kiev,Ukraine,700,"0,028673","0,526993","0,002971","0,207678","0,019181","0,013034","0,008435","0,167055","0,02598",Turk_2,"39,5521","34,9058"
Gladstein2019_343AJ,Poland-Ukraine_GRC11066179,Poland-Ukraine_GRC11066179,52.25,21.0,Warsaw,Poland,50.4334,30.5166,Kiev,Ukraine,701,"0,0189","0,523846","0,006537","0,228308","0,01916","0,005573","0,027076","0,156749","0,013851",Turk_2,"40,5578","37,4789"
Gladstein2019_343AJ,Romania-Germany_GRC11055201,Romania-Germany_GRC11055201,44.4334,26.0999,Bucharest,Romania,52.5218,13.4015,Berlin,Germany,702,1E-05,"0,516474",1E-05,"0,249201","0,019799","0,001301","0,018383","0,165009","0,029812",Turk_2,"40,8546","37,6302"
Gladstein2019_343AJ,Romania-Germany_GRC11058855,Romania-Germany_GRC11058855,44.4334,26.0999,Bucharest,Romania,52.5218,13.4015,Berlin,Germany,703,"0,028378","0,545341","0,001631","0,228956","0,016832","0,001144","0,010223","0,144519","0,022978",Turk_2,"38,1946","38,0055"
Gladstein2019_343AJ,Romania-Lithuania_GRC000353,Romania-Lithuania_GRC000353,44.4334,26.0999,Bucharest,Romania,54.6834,25.3166,Vilnius,Lithuania,704,"0,024531","0,531085","0,002061","0,2503","0,007793","0,003637","0,020599","0,138022","0,021972",Turk_2,"39,166","40,3843"
Gladstein2019_343AJ,Romania-Poland_GRC006720,Romania-Poland_GRC006720,44.4334,26.0999,Bucharest,Romania,52.25,21.0,Warsaw,Poland,705,"0,010628","0,546209","0,00909","0,239754","0,01618","0,012885","0,008924","0,144978","0,011353",Turk_2,"38,6156","38,8687"
Gladstein2019_343AJ,Romania-Poland_GRC10040425,Romania-Poland_GRC10040425,44.4334,26.0999,Bucharest,Romania,52.25,21.0,Warsaw,Poland,706,"0,013906","0,504617",1E-05,"0,243175","0,018622","0,007363","0,026681","0,164196","0,02143",Turk_2,"41,6488","37,5255"
Gladstein2019_343AJ,Romania-Poland_GRC11054575,Romania-Poland_GRC11054575,44.4334,26.0999,Bucharest,Romania,52.25,21.0,Warsaw,Poland,707,"0,012156","0,535993","0,004733","0,22971","0,019256","0,018269","0,005626","0,157375","0,016884",Turk_2,"38,9669","37,0645"
Gladstein2019_343AJ,Romania-Poland_GRC11061655,Romania-Poland_GRC11061655,44.4334,26.0999,Bucharest,Romania,52.25,21.0,Warsaw,Poland,708,"0,027829","0,514256","0,008203","0,270173","0,004235","0,00055","0,010091","0,152199","0,012464",Turk_2,"40,5759","39,8705"
Gladstein2019_343AJ,Romania-Russia_GRC10041987,Romania-Russia_GRC10041987,44.4334,26.0999,Bucharest,Romania,55.7522,37.6155,Moscow,Russia,709,"0,036553","0,536282","0,002737","0,227089","0,00269","0,006965","0,017093","0,147649","0,022943",Turk_2,"38,5271","37,4996"
Gladstein2019_343AJ,Romania-Ukraine_GRC004193,Romania-Ukraine_GRC004193,44.4334,26.0999,Bucharest,Romania,50.4334,30.5166,Kiev,Ukraine,710,"0,016343","0,511299","0,004851","0,255706","0,016541","0,007979","0,022739","0,144388","0,020152",Turk_2,"40,2717","39,7938"
Gladstein2019_343AJ,Romania-Ukraine_GRC007142,Romania-Ukraine_GRC007142,44.4334,26.0999,Bucharest,Romania,50.4334,30.5166,Kiev,Ukraine,711,"0,015559","0,513637",1E-05,"0,26809","0,007316",1E-05,"0,01575","0,14837","0,031258",Turk_2,"40,3261","40,3038"
Gladstein2019_343AJ,Romania-Ukraine_GRC10036796,Romania-Ukraine_GRC10036796,44.4334,26.0999,Bucharest,Romania,50.4334,30.5166,Kiev,Ukraine,712,"0,013294","0,526751","0,000557","0,223422","0,017553","0,003652","0,02656","0,155168","0,033043",Turk_2,"38,7127","36,4542"
Gladstein2019_343AJ,Romania-Ukraine_GRC11056641,Romania-Ukraine_GRC11056641,44.4334,26.0999,Bucharest,Romania,50.4334,30.5166,Kiev,Ukraine,713,"0,026218","0,500819","0,009242","0,240171","0,012974",1E-05,"0,023866","0,164347","0,022352",Turk_2,"41,6509","37,428"
Behar_2010_21_AJ,Romanian_Jew_1,Romanian_Jew_1,44.4334,26.0999,Bucharest,Romania,,,,,714,"0,02877","0,531571","0,003896","0,246057","0,013757","0,006897","0,001317","0,143275","0,024459",Turk_2,"39,2387","39,6546"
Behar_2010_21_AJ,Romanian_Jew_2,Romanian_Jew_2,44.4334,26.0999,Bucharest,Romania,,,,,715,"0,055652","0,481966","0,003493","0,240266","0,010748","0,009418","0,004657","0,185885","0,007916",Romania_2,"43,4004","30,8597"
Behar_2010_21_AJ,Romanian_Jew_3,Romanian_Jew_3,44.4334,26.0999,Bucharest,Romania,,,,,716,"0,021579","0,523662","0,003661","0,243023","0,014745","0,000438","0,022188","0,148146","0,022558",Turk_2,"39,5655","38,2149"
Gladstein2019_343AJ,Russia-Austria_GRC10043710,Russia-Austria_GRC10043710,55.7522,37.6155,Moscow,Russia,48.2,16.3666,Vienna,Austria,717,"0,008833","0,520506","0,004539","0,237239","0,017201","0,016009","0,01654","0,153347","0,025787",Turk_2,"39,6822","37,5217"
Gladstein2019_343AJ,Russia-Hungary_GRC030659,Russia-Hungary_GRC030659,55.7522,37.6155,Moscow,Russia,47.5,19.0833,Budapest,Hungary,718,"0,025756","0,504527",1E-05,"0,242253","0,007787","0,008523","0,018006","0,164344","0,028794",Turk_2,"41,5941","37,6334"
Gladstein2019_343AJ,Russia-Hungary_GRC10037175,Russia-Hungary_GRC10037175,55.7522,37.6155,Moscow,Russia,47.5,19.0833,Budapest,Hungary,719,"0,016415","0,509712",1E-05,"0,245769","0,017231","0,004697","0,0249","0,165533","0,015734",Turk_2,"41,5864","37,7043"
Gladstein2019_343AJ,Russia-Poland_GRC006868,Russia-Poland_GRC006868,55.7522,37.6155,Moscow,Russia,52.25,21.0,Warsaw,Poland,720,"0,019976","0,520541","0,005617","0,239428","0,002962","0,003725","0,029098","0,160192","0,01846",Turk_2,"40,6426","37,6942"
Gladstein2019_343AJ,Russia-Poland_GRC009634,Russia-Poland_GRC009634,55.7522,37.6155,Moscow,Russia,52.25,21.0,Warsaw,Poland,721,"0,001926","0,527008",1E-05,"0,23479","0,016847","0,015855","0,025593","0,145656","0,032315",Turk_2,"38,2346","37,5141"
Gladstein2019_343AJ,Russia-Poland_GRC016902,Russia-Poland_GRC016902,55.7522,37.6155,Moscow,Russia,52.25,21.0,Warsaw,Poland,722,"0,028833","0,520652","0,003901","0,255089","0,008154","0,005865","0,018684","0,151104","0,00772",Turk_2,"40,3347","38,9343"
Gladstein2019_343AJ,Russia-Poland_GRC10036852,Russia-Poland_GRC10036852,55.7522,37.6155,Moscow,Russia,52.25,21.0,Warsaw,Poland,723,"0,009144","0,513019","0,002862","0,242165","0,022071",1E-05,"0,017292","0,171678","0,021758",Turk_2,"41,854","36,8275"
Gladstein2019_343AJ,Russia-Poland_GRC11066167,Russia-Poland_GRC11066167,55.7522,37.6155,Moscow,Russia,52.25,21.0,Warsaw,Poland,724,"0,018945","0,520746","0,012247","0,239434","0,008198","0,005215","0,017181","0,157675","0,020361",Turk_2,"40,5339","37,886"
